movieId,title,genres
1042,That Thing You Do! (1996),Comedy|Drama
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance
1046,Beautiful Thing (1996),Drama|Romance
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
1049,"Ghost and the Darkness, The (1996)",Action|Adventure
1051,Trees Lounge (1996),Drama
1055,Shadow Conspiracy (1997),Thriller
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1061,Sleepers (1996),Thriller
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
1084,Bonnie and Clyde (1967),Crime|Drama
1095,Glengarry Glen Ross (1992),Drama
1105,Children of the Corn IV: The Gathering (1996),Horror
1116,"Single Girl, A (Fille seule, La) (1995)",Drama
1137,Hustler White (1996),Romance
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War
1167,Dear God (1996),Comedy
1175,Delicatessen (1991),Comedy|Drama|Romance
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1246,Dead Poets Society (1989),Drama
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
1341,Burnt Offerings (1976),Horror
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
1357,Shine (1996),Drama|Romance
1359,Jingle All the Way (1996),Children|Comedy
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1363,"Preacher's Wife, The (1996)",Drama
1366,"Crucible, The (1996)",Drama
1367,101 Dalmatians (1996),Adventure|Children|Comedy
1390,My Fellow Americans (1996),Comedy
1393,Jerry Maguire (1996),Drama|Romance
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
1409,Michael (1996),Comedy|Drama|Fantasy|Romance
1411,Hamlet (1996),Crime|Drama|Romance
1416,Evita (1996),Drama|Musical
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
1438,Dante's Peak (1997),Action|Thriller
1458,Touch (1997),Drama|Fantasy|Romance
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
1476,Private Parts (1997),Comedy|Drama
1485,Liar Liar (1997),Comedy
1552,Con Air (1997),Action|Adventure|Thriller
1565,Head Above Water (1996),Comedy|Thriller
1606,Kull the Conqueror (1997),Action|Adventure
1658,"Life Less Ordinary, A (1997)",Romance|Thriller
1659,Hurricane Streets (1997),Drama
1685,"I Love You, I Love You Not (1996)",Drama|Romance
1686,Red Corner (1997),Crime|Thriller
1721,Titanic (1997),Drama|Romance
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1767,Music From Another Room (1998),Drama|Romance
1810,Primary Colors (1998),Comedy|Drama
1824,Homegrown (1998),Comedy|Thriller
1825,The Players Club (1998),Comedy|Drama
1841,"Gingerbread Man, The (1998)",Drama|Thriller
1888,Hope Floats (1998),Comedy|Drama|Romance
1910,I Went Down (1997),Comedy|Crime|Drama
1996,Poltergeist III (1988),Horror|Thriller
2072,"'burbs, The (1989)",Comedy
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
2280,Clay Pigeons (1998),Crime
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2320,Apt Pupil (1998),Drama|Thriller
2342,Hard Core Logo (1996),Comedy|Drama
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama
2428,"Faculty, The (1998)",Horror|Sci-Fi
2477,Firewalker (1986),Adventure
2493,"Harmonists, The (1997)",Drama
2546,"Deep End of the Ocean, The (1999)",Drama
2572,10 Things I Hate About You (1999),Comedy|Romance
2618,"Castle, The (1997)",Comedy
2633,"Mummy, The (1932)",Horror|Romance
2695,"Boys, The (1998)",Drama
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2896,Alvarez Kelly (1966),Western
2961,"Story of Us, The (1999)",Comedy|Drama
2975,"Best Man, The (1999)",Comedy|Drama
2977,Crazy in Alabama (1999),Comedy|Drama
3024,Piranha (1978),Horror|Sci-Fi
3042,Meatballs III (1987),Comedy
3071,Stand and Deliver (1988),Comedy|Drama
3299,Hanging Up (2000),Comedy|Drama
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3453,Here on Earth (2000),Drama|Romance
3496,Madame Sousatzka (1988),Drama
3513,Rules of Engagement (2000),Drama|Thriller
3548,Auntie Mame (1958),Comedy|Drama
3567,Bossa Nova (2000),Comedy|Drama|Romance
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance
3597,Whipped (2000),Comedy
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
3673,Benji the Hunted (1987),Adventure|Children
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
3719,Love's Labour's Lost (2000),Comedy|Romance
3743,Boys and Girls (2000),Comedy|Romance
3797,"In Crowd, The (2000)",Thriller
3798,What Lies Beneath (2000),Drama|Horror|Mystery
3897,Almost Famous (2000),Drama
3912,Beautiful (2000),Comedy|Drama
3952,"Contender, The (2000)",Drama|Thriller
3977,Charlie's Angels (2000),Action|Comedy
4053,Double Take (2001),Action|Comedy
4078,Amazing Grace and Chuck (1987),Drama
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
4282,Fellini Satyricon (1969),Drama|Fantasy
4284,Frankie and Johnny (1966),Comedy
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4354,Unlawful Entry (1992),Crime|Thriller
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
4505,For Keeps (1988),Drama|Romance
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
4518,The Lair of the White Worm (1988),Comedy|Horror
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4622,Loverboy (1989),Comedy
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
4711,Theremin: An Electronic Odyssey (1993),Documentary
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
4942,"Angry Red Planet, The (1959)",Sci-Fi
5021,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller
5059,Little Dieter Needs to Fly (1997),Documentary
5181,Hangar 18 (1980),Action|Sci-Fi|Thriller
5246,Smokey and the Bandit II (1980),Action|Comedy
5447,Sunshine State (2002),Drama
5468,20 Million Miles to Earth (1957),Sci-Fi
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary
5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical
5643,Powaqqatsi (1988),Documentary
5706,...All the Marbles (1981),Comedy|Drama
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller
5792,Roger Dodger (2002),Comedy|Drama
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller
5902,Adaptation (2002),Comedy|Drama|Romance
5919,Android (1982),Sci-Fi
5962,Body of Evidence (1993),Drama|Thriller
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller
6044,Blind Date (1984),Horror|Thriller
6051,"Harder They Come, The (1973)",Action|Crime|Drama
6055,Sugar Hill (1994),Drama
6086,"I, the Jury (1982)",Crime|Drama|Thriller
6145,Venom (1982),Horror|Thriller
6210,Volcano High (Whasango) (2001),Action|Comedy
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6288,Better Luck Tomorrow (2002),Crime|Drama
6331,Spellbound (2002),Documentary
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
6380,Capturing the Friedmans (2003),Documentary
6483,From Justin to Kelly (2003),Musical|Romance
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi
6656,Attack of the Puppet People (1958),Horror|Sci-Fi
6835,Alien Contamination (1980),Action|Horror|Sci-Fi
6836,"Amazing Transparent Man, The (1960)",Sci-Fi
6899,Alien from L.A. (1988),Sci-Fi
7078,Jezebel (1938),Drama
7096,Rivers and Tides (2001),Documentary
7122,King of Hearts (1966),Comedy|Drama|War
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical
7457,Breakin' All the Rules (2004),Comedy|Romance
7541,100 Girls (2000),Comedy|Romance
7564,Kwaidan (Kaidan) (1964),Horror
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
7815,True Stories (1986),Comedy|Musical
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
7991,Death Race 2000 (1975),Action|Sci-Fi
8011,"Weather Underground, The (2002)",Documentary
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi
8143,Lola Montès (1955),Drama
8379,"Dresser, The (1983)",Drama
8577,Comandante (2003),Documentary
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
8998,That's Entertainment (1974),Documentary
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
26366,Harlan County U.S.A. (1976),Documentary
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi
26472,"Norte, El (1984)",Adventure|Drama
26564,'Round Midnight (1986),Drama|Musical
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
27193,Taxi 2 (2000),Action|Comedy
27329,Paradise Lost 2: Revelations (2000),Documentary
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
27513,Dog Days (Hundstage) (2001),Drama
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War
32139,"Agony and the Ecstasy, The (1965)",Drama
32659,Tanguy (2001),Comedy
32875,Holiday (Jour de fête) (1949),Comedy
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
34164,Happy Endings (2005),Comedy|Drama
34330,November (2004),Drama|Mystery
40870,C.R.A.Z.Y. (2005),Drama
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
43684,Something New (2006),Comedy|Drama|Romance
44633,"Devil and Daniel Johnston, The (2005)",Documentary
44719,Brainstorm (2001),Drama
46862,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama
48342,Conversations with Other Women (2005),Comedy|Drama|Romance
51705,Priceless (Hors de prix) (2006),Comedy|Romance
52715,Kickin It Old Skool (2007),Comedy
54745,Rocket Science (2007),Comedy|Drama
55241,Mr. Woodcock (2007),Comedy
55391,10th & Wolf (2006),Crime|Drama|Thriller
55620,For the Bible Tells Me So (2007),Documentary
55854,"Fugitive, The (1947)",Drama
56837,As You Like It (2006),Comedy|Drama|Romance
58309,War Dance (2007),Documentary
58492,Snow Angels (2007),Drama
59295,Expelled: No Intelligence Allowed (2008),Documentary
59810,Recount (2008),Drama
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi
63312,Krabat (2008),Drama|Fantasy
64278,"Pervert's Guide to Cinema, The (2006)",Documentary
66320,"11th Hour, The (2007)",Documentary
66335,Afro Samurai: Resurrection (2009),Animation
69712,My Sister's Keeper (2009),Drama
70946,Troll 2 (1990),Fantasy|Horror
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
72330,"Private Lives of Pippa Lee, The (2009)",Drama
74452,"Wolfman, The (2010)",Horror|Thriller
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
82767,Rabbit Hole (2010),Drama
82848,One Week (1920),Comedy
84799,"Asphyx, The (1973)",Horror|Sci-Fi
87287,American Grindhouse (2010),Documentary
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
92046,Contact High (2009),Comedy
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi
93040,"Civil War, The (1990)",Documentary|War
93114,Ro.Go.Pa.G. (1963),Comedy|Drama
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
96563,Paradise Lost 3: Purgatory (2011),Documentary
96567,"Words, The (2012)",Drama|Romance
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy
101973,Disconnect (2012),Drama|Thriller
103171,Schlussmacher (2013),Comedy
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
107338,Dampfnudelblues (2013),Comedy|Crime
109853,Barefoot (2014),Comedy|Drama|Romance
111443,Chef (2014),Comedy
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy
112454,Honey (Miele) (2013),Drama
112804,I Origins (2014),Drama|Sci-Fi
113275,The Hundred-Foot Journey (2014),Comedy|Drama
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy
113394,"Pretty One, The (2013)",Comedy|Drama
114335,La cravate (1957),(no genres listed)
115203,"Culture High, The (2014)",Documentary
127146,Kurt Cobain: Montage of Heck (2015),Documentary
128695,The Dark Valley (2014),Western
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary
131739,Batman vs. Robin (2015),Action|Adventure|Animation
132424,The Longest Ride (2015),Drama|Romance
133780,Güeros (2014),Comedy|Drama
134515,BMX Bandits (1983),Adventure|Crime|Drama
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi
136564,Macbeth (2015),Drama
136850,Villain (1971),Crime|Drama|Thriller
137595,Magic Mike XXL (2015),Comedy|Drama
138396,There Will Come a Day (2013),Comedy|Drama
142074,Knock Knock (2015),Crime|Horror|Thriller
142115,The Blue Planet (2001),Documentary
142602,"F*ck You, Goethe 2 (2015)",Comedy
142961,Life Eternal (2015),Comedy|Crime|Thriller
151759,Requiem for the American Dream (2015),Documentary
152270,The Wait (2015),Drama
158966,Captain Fantastic (2016),Drama
160569,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy
160848,The Red Turtle (2016),Animation
164280,Endless Poetry (2016),Drama|Fantasy
169034,Lemonade (2016),(no genres listed)
171701,The Death of Louis XIV (2016),Drama
171759,The Beguiled (2017),Drama|Thriller|Western
172013,Stefan Zweig: Farewell to Europe (2016),Drama
172461,Get Me Roger Stone (2017),Documentary
174141,Belladonna of Sadness (1973),Animation|Drama|Fantasy
174403,The Putin Interviews (2017),(no genres listed)
174737,Don Camillo in Moscow (1965),Comedy
175693,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),Comedy|Crime
175705,Themroc (1973),Comedy|Horror
175707,A German Life (2016),Documentary
175743,Self-criticism of a Bourgeois Dog (2017),Comedy
175781,Der Herr Karl (1961),Comedy
176389,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy
176579,Cage Dive (2017),Drama|Horror|Thriller
179073,Male Hunt (1964),Comedy
179709,Wonder Wheel (2017),Drama
180095,Wonder (2017),Drama
190183,The Darkest Minds (2018),Sci-Fi|Thriller
