movieId,title,genres
2279,Urban Legend (1998),Horror|Thriller
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2296,"Night at the Roxbury, A (1998)",Comedy
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
2335,"Waterboy, The (1998)",Comedy
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2340,Meet Joe Black (1998),Romance
2348,Sid and Nancy (1986),Drama
2358,Savior (1998),Drama|War
2361,Pink Flamingos (1972),Comedy
2378,Police Academy (1984),Comedy|Crime
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime
2380,Police Academy 3: Back in Training (1986),Comedy|Crime
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime
2385,Home Fries (1998),Comedy|Romance
2389,Psycho (1998),Crime|Horror|Thriller
2394,"Prince of Egypt, The (1998)",Animation|Musical
2401,Pale Rider (1985),Western
2424,You've Got Mail (1998),Comedy|Romance
2425,"General, The (1998)",Crime
2430,Mighty Joe Young (1949),Adventure|Children|Drama
2432,Stepmom (1998),Drama
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy
2472,Tough Guys (1986),Comedy
2482,Still Crazy (1998),Comedy|Romance
2491,Simply Irresistible (1999),Comedy|Romance
2501,October Sky (1999),Drama
2514,Pet Sematary II (1992),Comedy|Horror
2515,Children of the Corn II: The Final Sacrifice (1993),Horror
2516,Children of the Corn III (1994),Horror
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
2549,Wing Commander (1999),Action|Sci-Fi
2552,My Boyfriend's Back (1993),Comedy
2558,Forces of Nature (1999),Comedy|Romance
2559,"King and I, The (1999)",Animation|Children
2563,Dangerous Beauty (1998),Drama
2581,Never Been Kissed (1999),Comedy|Romance
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2589,Friends & Lovers (1999),Comedy|Drama|Romance
2590,Hideous Kinky (1998),Drama
2607,Get Real (1998),Drama|Romance
2676,Instinct (1999),Drama|Thriller
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
2694,Big Daddy (1999),Comedy
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
2718,Drop Dead Gorgeous (1999),Comedy
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
2730,Barry Lyndon (1975),Drama|Romance|War
2751,From the Hip (1987),Comedy|Drama
2765,"Acid House, The (1998)",Comedy|Drama
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2775,Head On (1998),Drama
2782,Pit and the Pendulum (1961),Horror
2787,Cat's Eye (1985),Horror
2805,Mickey Blue Eyes (1999),Comedy|Romance
2807,Universal Soldier: The Return (1999),Action|Sci-Fi
2808,Universal Soldier (1992),Action|Sci-Fi
2822,Medicine Man (1992),Adventure|Romance
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2836,Outside Providence (1999),Comedy
2837,Bedrooms & Hallways (1998),Comedy|Romance
2839,West Beirut (West Beyrouth) (1998),Drama
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2877,Tommy (1975),Musical
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2884,Dog Park (1998),Comedy|Romance
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
2906,Random Hearts (1999),Drama|Romance
2928,"Razor's Edge, The (1984)",Drama
2942,Flashdance (1983),Drama|Romance
2962,Fever Pitch (1997),Comedy|Romance
2976,Bringing Out the Dead (1999),Drama
2979,Body Shots (1999),Drama
2984,On Any Sunday (1971),Documentary
2996,Music of the Heart (1999),Drama
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
3004,"Bachelor, The (1999)",Comedy|Romance
3008,Last Night (1998),Drama|Sci-Fi
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3045,Peter's Friends (1992),Comedy|Drama
3051,Anywhere But Here (1999),Comedy|Drama
3063,Poison Ivy (1992),Drama|Thriller
3074,Jeremiah Johnson (1972),Western
3078,Liberty Heights (1999),Drama
3087,Scrooged (1988),Comedy|Fantasy|Romance
3103,Stanley & Iris (1990),Drama|Romance
3117,Ride with the Devil (1999),Drama|Romance|War
3138,Stealing Home (1988),Drama
3145,Cradle Will Rock (1999),Drama
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3150,"War Zone, The (1999)",Drama|Thriller
3155,Anna and the King (1999),Drama|Romance
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3173,Any Given Sunday (1999),Drama
3177,Next Friday (2000),Comedy
3178,"Hurricane, The (1999)",Drama
3185,Snow Falling on Cedars (1999),Drama
3186,"Girl, Interrupted (1999)",Drama
3189,My Dog Skip (1999),Children|Drama
3198,Papillon (1973),Crime|Drama
3225,Down to You (2000),Comedy|Romance
3230,"Odessa File, The (1974)",Thriller
3238,Eye of the Beholder (1999),Thriller
3240,"Big Tease, The (1999)",Comedy
3241,"Cup, The (Phörpa) (1999)",Comedy
3243,Encino Man (1992),Comedy
3252,Scent of a Woman (1992),Drama
3254,Wayne's World 2 (1993),Comedy
3258,Death Becomes Her (1992),Comedy|Fantasy
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
3271,Of Mice and Men (1992),Drama
3272,Bad Lieutenant (1992),Crime|Drama
3280,"Baby, The (1973)",Horror
3286,Snow Day (2000),Comedy
3287,"Tigger Movie, The (2000)",Animation|Children
3296,To Sir with Love (1967),Drama
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3323,Chain of Fools (2000),Comedy|Crime
3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3353,"Closer You Get, The (2000)",Comedy|Romance
3354,Mission to Mars (2000),Sci-Fi
3372,"Bridge at Remagen, The (1969)",Action|War
3378,"Ogre, The (Unhold, Der) (1996)",Drama
3397,"Great Muppet Caper, The (1981)",Children|Comedy
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3410,Soft Fruit (1999),Comedy|Drama
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3444,Bloodsport (1988),Action
3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3474,Retroactive (1997),Sci-Fi|Thriller
3480,Lucas (1986),Drama|Romance
3481,High Fidelity (2000),Comedy|Drama|Romance
3484,"Skulls, The (2000)",Thriller
3521,Mystery Train (1989),Comedy|Drama
3528,"Prince of Tides, The (1991)",Drama|Romance
3536,Keeping the Faith (2000),Comedy|Drama|Romance
3538,East is East (1999),Comedy
3539,"Filth and the Fury, The (2000)",Documentary
3549,Guys and Dolls (1955),Comedy|Musical|Romance
3554,Love and Basketball (2000),Drama|Romance
3565,Where the Heart Is (2000),Comedy|Drama
3594,Center Stage (2000),Drama|Musical
3598,Hamlet (2000),Crime|Drama|Romance|Thriller
3606,On the Town (1949),Comedy|Musical|Romance
3615,Dinosaur (2000),Adventure|Animation|Children
3616,Loser (2000),Comedy|Romance
3617,Road Trip (2000),Comedy
3618,Small Time Crooks (2000),Comedy|Crime
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3625,Better Living Through Circuitry (1999),Documentary
3646,Big Momma's House (2000),Comedy
3653,"Endless Summer, The (1966)",Documentary
3668,Romeo and Juliet (1968),Drama|Romance
3677,Baraka (1992),Documentary
3682,Magnum Force (1973),Action|Crime|Drama|Thriller
3686,Flatliners (1990),Horror|Sci-Fi|Thriller
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller
3712,Soapdish (1991),Comedy
3725,American Pop (1981),Animation|Musical
3729,Shaft (1971),Action|Crime|Drama|Thriller
3735,Serpico (1973),Crime|Drama
3737,Lonely Are the Brave (1962),Drama|Western
3744,Shaft (2000),Action|Crime|Thriller
3746,Butterfly (La lengua de las mariposas) (1999),Drama
3747,Jesus' Son (1999),Drama
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
3756,"Golden Bowl, The (2000)",Drama
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
3784,"Kid, The (2000)",Comedy|Fantasy
3787,Shower (Xizao) (1999),Comedy
3790,Groove (2000),Drama
3791,Footloose (1984),Drama
3794,Chuck & Buck (2000),Comedy|Drama
3795,"Five Senses, The (1999)",Drama
3823,Wonderland (1999),Drama
3824,Autumn in New York (2000),Drama|Romance
3825,Coyote Ugly (2000),Comedy|Drama|Romance
3831,Saving Grace (2000),Comedy
3844,Steel Magnolias (1989),Drama
3847,"Ilsa, She Wolf of the SS (1974)",Horror
3852,"Tao of Steve, The (2000)",Comedy
3858,Cecil B. DeMented (2000),Comedy
3861,"Replacements, The (2000)",Comedy
3862,About Adam (2000),Comedy
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3882,Bring It On (2000),Comedy
3884,"Crew, The (2000)",Comedy
3888,Skipped Parts (2000),Drama|Romance
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
3895,"Watcher, The (2000)",Crime|Thriller
3898,Bait (2000),Action|Comedy
3899,Circus (2000),Crime|Drama|Thriller
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
3901,Duets (2000),Comedy|Drama
3906,Under Suspicion (2000),Crime|Thriller
3910,Dancer in the Dark (2000),Drama|Musical
3911,Best in Show (2000),Comedy
3915,Girlfight (2000),Drama
3916,Remember the Titans (2000),Drama
3943,Bamboozled (2000),Comedy
3946,Get Carter (2000),Action|Drama|Thriller
3950,Tigerland (2000),Drama
3951,Two Family House (2000),Drama
3955,"Ladies Man, The (2000)",Comedy
3967,Billy Elliot (2000),Drama
3968,Bedazzled (2000),Comedy
3969,Pay It Forward (2000),Drama
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3992,Malèna (2000),Drama|Romance|War
3993,Quills (2000),Drama|Romance
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
4012,Punchline (1988),Comedy|Drama
4014,Chocolat (2000),Drama|Romance
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
4017,Pollock (2000),Drama
4019,Finding Forrester (2000),Drama
4031,All the Pretty Horses (2000),Drama|Romance|Western
4032,"Everlasting Piece, An (2000)",Comedy
4039,Annie (1982),Children|Musical
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4042,"Alamo, The (1960)",Action|Drama|War|Western
4047,Gettysburg (1993),Drama|War
4054,Save the Last Dance (2001),Drama|Romance
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
4061,The Man in the Moon (1991),Drama|Romance
4067,Untamed Heart (1993),Drama|Romance
4069,"Wedding Planner, The (2001)",Comedy|Romance
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
4081,Back to the Beach (1987),Comedy
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4089,Born in East L.A. (1987),Comedy
4091,Can't Buy Me Love (1987),Comedy|Romance
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
4115,Hiding Out (1987),Comedy
4117,Hope and Glory (1987),Drama
4123,Ishtar (1987),Comedy
4125,Leonard Part 6 (1987),Comedy|Sci-Fi
4139,No Man's Land (1987),Crime|Drama
4141,Head Over Heels (2001),Comedy|Romance
4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4153,Down to Earth (2001),Comedy|Fantasy|Romance
4155,Sweet November (2001),Drama|Romance
4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
4158,Monkeybone (2001),Animation|Comedy|Fantasy
4159,3000 Miles to Graceland (2001),Action|Thriller
4161,"Mexican, The (2001)",Action|Comedy
4167,15 Minutes (2001),Thriller
4168,Get Over It (2001),Comedy|Romance
4181,Tapeheads (1988),Comedy
4193,"Fantasticks, The (1995)",Musical
4200,Double Impact (1991),Action
4214,Revenge of the Nerds (1984),Comedy
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4225,"Dish, The (2001)",Comedy
4231,Someone Like You (2001),Comedy|Romance
4234,"Tailor of Panama, The (2001)",Drama|Thriller
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4243,Brigham City (2001),Crime|Drama|Mystery
4248,Josie and the Pussycats (2001),Comedy
4251,Chopper (2000),Drama|Thriller
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4255,Freddy Got Fingered (2001),Comedy
4259,"Luzhin Defence, The (2000)",Drama|Romance
4265,Driven (2001),Action|Thriller
4267,One Night at McCool's (2001),Comedy
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4290,For the Boys (1991),Comedy|Drama|Musical
4304,Startup.com (2001),Documentary
4307,"Fast Food, Fast Women (2000)",Comedy|Romance
4308,Moulin Rouge (2001),Drama|Musical|Romance
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4313,"Man Who Cried, The (2000)",Drama
4326,Mississippi Burning (1988),Crime|Drama|Thriller
4327,"Magnificent Seven, The (1960)",Adventure|Western
4329,Rio Bravo (1959),Western
4337,"Sand Pebbles, The (1966)",Drama|Romance|War
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
4340,"Animal, The (2001)",Comedy
4349,Catch-22 (1970),Comedy|War
4353,Uncommon Valor (1983),Action|War
4355,Youngblood (1986),Action|Drama
4371,Baby Boy (2001),Crime|Drama
4372,Crazy/Beautiful (2001),Drama|Romance
4373,Pootie Tang (2001),Comedy
4374,Let It Snow (1999),Comedy|Romance
4388,Scary Movie 2 (2001),Comedy
4389,Lost and Delirious (2001),Drama
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
4407,Salvador (1986),Drama|Thriller|War
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
4448,"Score, The (2001)",Action|Drama
4449,Adanggaman (2000),Drama
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4452,Made (2001),Comedy
4453,Michael Jordan to the Max (2000),Documentary|IMAX
4458,Africa: The Serengeti (1994),Documentary|IMAX
4463,1969 (1988),Drama|War
4465,"Accused, The (1988)",Drama
4474,Beaches (1988),Comedy|Drama|Musical
4475,"Beast of War, The (Beast, The) (1988)",Drama|War
4476,Big Business (1988),Comedy
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4478,Biloxi Blues (1988),Comedy|Drama
4487,Cocktail (1988),Drama|Romance
4488,Colors (1988),Action|Crime|Drama
4489,Coming to America (1988),Comedy|Romance
4498,"Dead Pool, The (1988)",Action|Crime|Thriller
4502,Ernest Saves Christmas (1988),Children|Comedy
4508,Gorillas in the Mist (1988),Drama
4509,"Great Outdoors, The (1988)",Comedy
4520,License to Drive (1988),Comedy
4524,Moon Over Parador (1988),Comedy
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
4537,Running on Empty (1988),Drama
4541,"Serpent and the Rainbow, The (1988)",Horror
4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4565,American Ninja (1985),Action|Adventure
4572,Black Rain (1989),Action|Crime|Drama
4573,Blaze (1989),Comedy|Drama
4577,Casualties of War (1989),Drama|War
4581,Dad (1989),Drama
4583,Disorganized Crime (1989),Action|Comedy
4584,Dream a Little Dream (1989),Comedy|Drama|Romance
4585,"Dream Team, The (1989)",Comedy
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy
4595,Fat Man and Little Boy (1989),Drama
4599,Great Balls of Fire! (1989),Drama
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4602,Harlem Nights (1989),Comedy|Crime|Romance
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
4611,Johnny Handsome (1989),Crime|Drama
4617,Let It Ride (1989),Comedy
4619,Little Monsters (1989),Comedy
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
4628,New York Stories (1989),Comedy|Drama
4636,"Punisher, The (1989)",Action
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
4641,Ghost World (2001),Comedy|Drama
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4654,Road House (1989),Action|Drama
4661,Sea of Love (1989),Crime|Drama|Thriller
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime
4663,She's Out of Control (1989),Comedy
4666,Skin Deep (1989),Comedy
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
4675,Three Fugitives (1989),Action|Comedy
4676,Troop Beverly Hills (1989),Comedy
4677,Turner & Hooch (1989),Comedy|Crime
4681,"War of the Roses, The (1989)",Comedy|Drama
4688,Black Robe (1991),Adventure|Drama
4699,Original Sin (2001),Drama|Romance|Thriller
4703,Chocolat (1988),Drama
4714,Any Which Way You Can (1980),Comedy
4715,"Awakening, The (1980)",Horror
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4721,American Outlaws (2001),Action|Comedy|Western
4723,"Deep End, The (2001)",Drama
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
4728,Rat Race (2001),Comedy
4733,"Curse of the Jade Scorpion, The (2001)",Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4736,Summer Catch (2001),Comedy|Drama|Romance
4738,Happy Accidents (2000),Romance|Sci-Fi
4740,Maybe Baby (2000),Comedy|Romance
4743,Tortilla Soup (2001),Comedy|Romance
4748,3 Ninjas (1992),Action|Children|Comedy
4750,3 Ninjas Knuckle Up (1995),Action|Children
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
4757,Rock Star (2001),Comedy|Drama|Musical
4759,Two Can Play That Game (2001),Comedy|Drama
4770,"Glass House, The (2001)",Thriller
4771,Hardball (2001),Drama
4772,Dinner Rush (2000),Drama
4774,Big Trouble (2002),Comedy|Crime
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
4780,Liam (2000),Drama
4782,Sidewalks of New York (2001),Comedy|Romance
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4787,Little Man Tate (1991),Drama
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4803,Play Misty for Me (1971),Drama|Thriller
4808,"Vanishing, The (1993)",Mystery|Thriller
4811,Quadrophenia (1979),Drama|Musical
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
4822,Max Keeble's Big Move (2001),Children|Comedy
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War
4827,"Boogeyman, The (1980)",Horror
4836,"Competition, The (1980)",Drama|Romance
4844,Bandits (2001),Comedy|Crime|Romance
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4849,My First Mister (2001),Comedy|Drama
4852,Bones (2001),Horror
4857,Fiddler on the Roof (1971),Drama|Musical
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
4866,"Last Castle, The (2001)",Action
4867,Riding in Cars with Boys (2001),Comedy|Drama
4873,Waking Life (2001),Animation|Drama|Fantasy
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama
4880,Life as a House (2001),Drama
4881,"Man Who Wasn't There, The (2001)",Crime|Drama
4885,Domestic Disturbance (2001),Thriller
4888,Tape (2001),Drama
4889,Heist (2001),Crime|Drama
4890,Shallow Hal (2001),Comedy|Fantasy|Romance
4893,When a Stranger Calls (1979),Horror|Thriller
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller
4899,Black Knight (2001),Adventure|Comedy|Fantasy
4901,Spy Game (2001),Action|Crime|Drama|Thriller
4903,In the Bedroom (2001),Drama
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi
