movieId,title,genres
2360,"Celebration, The (Festen) (1998)",Drama
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
2442,Hilary and Jackie (1998),Drama
2481,My Name Is Joe (1998),Drama|Romance
2494,"Last Days, The (1998)",Documentary
2503,"Apple, The (Sib) (1998)",Drama
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2593,"Monster, The (Mostro, Il) (1994)",Comedy
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
2611,"Winslow Boy, The (1999)",Drama
2612,Mildred Pierce (1945),Drama|Film-Noir
2634,"Mummy, The (1959)",Horror
2652,"Curse of Frankenstein, The (1957)",Horror
2677,Buena Vista Social Club (1999),Documentary|Musical
2693,Trekkies (1997),Documentary
2697,My Son the Fanatic (1997),Comedy|Drama|Romance
2736,Brighton Beach Memoirs (1986),Comedy
2741,No Mercy (1986),Action|Crime|Thriller
2743,Native Son (1986),Drama
2745,"Mission, The (1986)",Drama
2757,Frances (1982),Drama
2789,Damien: Omen II (1978),Horror
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
2844,"Minus Man, The (1999)",Drama|Mystery
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2866,"Buddy Holly Story, The (1978)",Drama
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
2927,Brief Encounter (1946),Drama|Romance
2929,Reds (1981),Drama|Romance
2930,Return with Honor (1998),Documentary
2943,Indochine (1992),Drama|Romance
3010,Rosetta (1999),Drama
3011,"They Shoot Horses, Don't They? (1969)",Drama
3015,Coma (1978),Thriller
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,Drugstore Cowboy (1989),Crime|Drama
3028,"Taming of the Shrew, The (1967)",Comedy
3038,"Face in the Crowd, A (1957)",Drama
3094,Maurice (1987),Drama|Romance
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3112,'night Mother (1986),Drama
3125,"End of the Affair, The (1999)",Drama
3127,Holy Smoke (1999),Comedy|Drama
3179,Angela's Ashes (1999),Drama
3181,Titus (1999),Drama
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3194,"Way We Were, The (1973)",Drama|Romance
3206,Against All Odds (1984),Romance
3211,"Cry in the Dark, A (1988)",Drama
3281,"Brandon Teena Story, The (1998)",Documentary
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3295,Raining Stones (1993),Drama
3302,Beautiful People (1999),Comedy
3307,City Lights (1931),Comedy|Drama|Romance
3310,"Kid, The (1921)",Comedy|Drama
3325,"Next Best Thing, The (2000)",Comedy|Drama
3330,Splendor in the Grass (1961),Drama|Romance
3350,"Raisin in the Sun, A (1961)",Drama
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3368,"Big Country, The (1958)",Romance|Western
3391,Who's That Girl? (1987),Comedy
3393,Date with an Angel (1987),Comedy|Fantasy|Romance
3475,"Place in the Sun, A (1951)",Drama|Romance
3512,Return to Me (2000),Drama|Romance
3545,Cabaret (1972),Drama|Musical
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3566,"Big Kahuna, The (2000)",Comedy|Drama
3581,Human Traffic (1999),Comedy
3587,Inferno (1980),Horror
3609,Regret to Inform (1998),Documentary
3640,"King in New York, A (1957)",Comedy|Drama
3641,"Woman of Paris, A (1923)",Drama
3655,Blow-Out (La grande bouffe) (1973),Drama
3675,White Christmas (1954),Comedy|Musical|Romance
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
3714,Clara's Heart (1988),Drama
3723,Hamlet (1990),Drama
3739,Trouble in Paradise (1932),Comedy|Romance
3789,"Pawnbroker, The (1964)",Drama
3801,Anatomy of a Murder (1959),Drama|Mystery
3808,"Two Women (Ciociara, La) (1960)",Drama|War
3816,"Official Story, The (La historia oficial) (1985)",Drama
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
3859,"Eyes of Tammy Faye, The (2000)",Documentary
3870,Our Town (1940),Drama
3909,Woman on Top (2000),Comedy|Romance
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
3929,"Bank Dick, The (1940)",Comedy
3932,"Invisible Man, The (1933)",Horror|Sci-Fi
3953,Dr. T and the Women (2000),Comedy|Romance
3963,"Unsinkable Molly Brown, The (1964)",Musical
3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir
3966,Detour (1945),Crime|Film-Noir
3971,"Private Eyes, The (1981)",Comedy|Mystery
3987,Bounce (2000),Drama|Romance
3989,One Day in September (1999),Documentary
4024,"House of Mirth, The (2000)",Romance
4035,"Claim, The (2000)",Romance|Western
4046,Friendly Persuasion (1956),Drama
4055,Panic (2000),Drama
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
4080,Baby Boom (1987),Comedy
4090,"Brave Little Toaster, The (1987)",Animation|Children
4109,Flowers in the Attic (1987),Drama|Thriller
4113,"Glass Menagerie, The (1987)",Drama
4126,Less Than Zero (1987),Drama
4127,"Like Father, Like Son (1987)",Comedy
4129,Made in Heaven (1987),Fantasy|Romance
4138,My Demon Lover (1987),Comedy|Horror
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
4152,Vatel (2000),Drama
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
4164,"Caveman's Valentine, The (2001)",Drama
4166,Series 7: The Contenders (2001),Action|Drama
4171,Long Night's Journey Into Day (2000),Documentary
4175,Gray's Anatomy (1996),Comedy|Drama
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
4189,"Greatest Story Ever Told, The (1965)",Drama
4204,Losin' It (1983),Comedy
4211,Reversal of Fortune (1990),Drama
4217,4 Little Girls (1997),Documentary
4218,River's Edge (1986),Crime|Drama
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
4252,"Circle, The (Dayereh) (2000)",Drama
4263,Days of Wine and Roses (1962),Drama
4285,Frankie and Johnny (1991),Comedy|Romance
4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
4292,Norma Rae (1979),Drama
4296,Love Story (1970),Drama|Romance
4305,Angel Eyes (2001),Romance|Thriller
4316,Ice Castles (1978),Drama
4333,Throw Momma from the Train (1987),Comedy|Crime
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
4359,"Seven Year Itch, The (1955)",Comedy
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
4433,Written on the Wind (1956),Drama
4462,18 Again! (1988),Comedy|Fantasy
4482,"Bright Lights, Big City (1988)",Drama
4484,Camille Claudel (1988),Drama
4495,Crossing Delancey (1988),Comedy|Romance
4506,Frantic (1988),Crime|Mystery|Thriller
4521,Little Nikita (1988),Drama
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
4578,Chances Are (1989),Comedy|Romance
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4593,Family Business (1989),Comedy
4608,"Innocent Man, An (1989)",Crime|Drama
4615,Last Exit to Brooklyn (1989),Drama
4616,Lean on Me (1989),Drama
4635,Pink Cadillac (1989),Action|Comedy|Drama
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy
4671,Sweetie (1989),Drama
4672,"Tall Guy, The (1989)",Comedy|Romance
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller
4690,"Cotton Club, The (1984)",Crime|Musical
4697,Basket Case (1982),Comedy|Horror
4704,Hatari! (1962),Adventure|Comedy
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
4796,"Grass Is Greener, The (1960)",Comedy|Romance
4798,Indiscreet (1958),Comedy|Romance
4801,"Little Foxes, The (1941)",Drama
4804,Pocketful of Miracles (1961),Comedy|Drama
4828,"Party, The (Boum, La) (1980)",Comedy|Romance
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance
4847,Fat Girl (À ma soeur!) (2001),Drama
4860,Making the Grade (1984),Comedy
4863,Female Trouble (1975),Comedy|Crime
4871,Focus (2001),Drama
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama
4912,Funny Girl (1968),Drama|Musical|Romance
4920,"Now, Voyager (1942)",Drama|Romance
4969,And Then There Were None (1945),Crime|Mystery
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
4977,Kandahar (Safar e Ghandehar) (2001),Drama
4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
5007,Topkapi (1964),Adventure|Comedy|Thriller
5012,Yentl (1983),Drama|Musical|Romance
5033,"Russia House, The (1990)",Drama|Thriller
5034,"Truly, Madly, Deeply (1991)",Drama|Romance
5047,Kung Pow: Enter the Fist (2002),Action|Comedy
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama
5077,Cousins (1989),Comedy|Romance
5114,"Bad and the Beautiful, The (1952)",Drama
5116,Designing Woman (1957),Comedy
5168,Royal Wedding (1951),Comedy|Musical|Romance
5177,"Magnificent Ambersons, The (1942)",Drama|Romance
5205,Motel Hell (1980),Comedy|Horror
5212,"Octagon, The (1980)",Action
5213,"Oh, God! Book II (1980)",Comedy
5214,"Oh, God! (1977)",Comedy|Fantasy
5224,Promises (2001),Documentary
5226,All the Right Moves (1983),Drama|Romance
5231,Road to Morocco (1942),Comedy
5239,Rude Boy (1980),Documentary|Drama
5269,"Piano Teacher, The (La pianiste) (2001)",Drama
5279,Impromptu (1991),Comedy|Romance
5288,"Atomic Cafe, The (1982)",Documentary|War
5297,"Cat's Meow, The (2002)",Drama|Thriller
5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
5311,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller
5341,Lenny (1974),Drama
5353,Butterflies Are Free (1972),Comedy|Drama
5372,Calamity Jane (1953),Musical|Western
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western
5384,I Want to Live! (1958),Crime|Drama
5397,Monkey Business (1952),Comedy|Sci-Fi
5398,Requiem for a Heavyweight (1962),Drama
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller
5440,She Wore a Yellow Ribbon (1949),Western
5446,Rabbit-Proof Fence (2002),Adventure|Drama
5455,"Object of Beauty, The (1991)",Comedy|Drama
5483,"Kid Stays in the Picture, The (2002)",Documentary
5499,Robin and Marian (1976),Adventure|Drama|Romance
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
5512,Secret Ballot (Raye makhfi) (2001),Comedy
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
5550,Love Me Tender (1956),Musical|Western
5572,Barbershop (2002),Comedy
5581,Betsy's Wedding (1990),Comedy
5601,"Yearling, The (1946)",Children|Drama
5602,"Ladykillers, The (1955)",Comedy|Crime
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance
5619,"Trials of Henry Kissinger, The (2002)",Documentary
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
5632,Bloody Sunday (2002),Drama
5633,Heaven (2002),Drama
5649,Horror of Dracula (Dracula) (1958),Horror
5670,Comedian (2002),Comedy|Documentary
5682,"Grey Zone, The (2001)",Drama
5685,Real Women Have Curves (2002),Comedy|Drama
5694,Staying Alive (1983),Comedy|Drama|Musical
5707,Absence of Malice (1981),Drama|Romance
5710,Banana Joe (1981),Comedy
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy
5733,"Eyewitness (Janitor, The) (1981)",Thriller
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance
5742,First Monday in October (1981),Comedy|Drama
5755,Happy Birthday to Me (1981),Horror|Mystery
5771,My Bloody Valentine (1981),Drama|Horror|Thriller
5799,Exodus (1960),Drama|Romance|War
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
5802,"World of Henry Orient, The (1964)",Comedy
5820,Standing in the Shadows of Motown (2002),Documentary|Musical
5826,Rio Grande (1950),Romance|Western
5836,Houseboat (1958),Comedy|Romance
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance
5863,Take This Job and Shove It (1981),Comedy
5875,Personal Velocity (2002),Drama
5890,Elling (2001),Comedy|Drama
5922,Attila (Attila Flagello di Dio) (1982),Action
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance
5932,Burden of Dreams (1982),Documentary
5963,"Children's Hour, The (1961)",Drama
5975,War and Peace (1956),Drama|Romance|War
5986,Fat City (1972),Drama
5990,Pinocchio (2002),Children|Comedy|Fantasy
5994,Nicholas Nickleby (2002),Drama|Romance
6002,Love Liza (2002),Drama
6020,Alice Adams (1935),Comedy|Drama
6031,Imitation of Life (1959),Drama|Romance
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
6064,"Harder They Fall, The (1956)",Drama|Film-Noir
6070,Tokyo Decadence (Topâzu) (1992),Drama
6090,Kiss Me Goodbye (1982),Comedy
6101,Missing (1982),Drama|Mystery|Thriller
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War
6111,Paradise (1982),Adventure|Romance
6140,Tenebre (1982),Horror|Mystery|Thriller
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
6178,"Patch of Blue, A (1965)",Drama|Romance
6181,"Red Badge of Courage, The (1951)",Drama|War
6182,"Thrill of It All, The (1963)",Comedy
6183,Pillow Talk (1959),Comedy|Musical|Romance
6195,Stone Reader (2002),Documentary
6197,Spider (2002),Drama|Mystery
6201,Lady Jane (1986),Drama|Romance
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance
6225,King of Kings (1961),Drama
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
6232,Born Free (1966),Adventure|Children|Drama
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
6237,"Glenn Miller Story, The (1953)",Drama
6244,Salaam Bombay! (1988),Drama
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance
6252,View from the Top (2003),Comedy|Romance
6254,"Awful Truth, The (1937)",Comedy|Romance
6269,Stevie (2002),Documentary
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
6289,Ghosts of the Abyss (2003),Documentary|IMAX
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
6308,Legal Eagles (1986),Comedy|Crime|Romance
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
6334,Blue Car (2002),Drama
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
6357,High Society (1956),Comedy|Musical|Romance
6376,Respiro (2002),Comedy|Drama
6382,Together (Han ni Zai Yiki) (2002),Drama
6385,Whale Rider (2002),Drama
6390,Silk Stockings (1957),Musical
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
6407,"Walk, Don't Run (1966)",Comedy|Romance
6412,Destry Rides Again (1939),Comedy|Western
6415,Intervista (1987),Comedy|Drama
6422,Shenandoah (1965),Drama|War|Western
6434,"Objective, Burma! (1945)",War
6449,From the Terrace (1960),Drama
6454,Music Box (1989),Drama
6466,Mississippi Masala (1991),Drama|Romance
6477,"Song of Bernadette, The (1943)",Drama
6515,You Only Live Once (1937),Crime|Film-Noir
6516,Anastasia (1956),Drama
6527,Scaramouche (1952),Adventure|Romance
6528,Start the Revolution Without Me (1970),Comedy
6545,I Capture the Castle (2003),Drama|Romance
6547,Northfork (2003),Drama|Fantasy
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama
6573,Avanti! (1972),Comedy|Drama
6578,"Kiss Me, Stupid (1964)",Comedy
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
6591,"Magdalene Sisters, The (2002)",Drama
6592,"Secret Lives of Dentists, The (2002)",Drama
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6611,Umberto D. (1952),Drama
6612,Brother's Keeper (1992),Documentary
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
6650,Kind Hearts and Coronets (1949),Comedy|Drama
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
6667,Waco: The Rules of Engagement (1997),Documentary
6669,Ikiru (1952),Drama
6671,"Angel at My Table, An (1990)",Drama
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance
6744,Once Bitten (1985),Comedy|Horror
6768,Luther (2003),Drama
6770,My Life Without Me (2003),Drama|Romance
6772,To Be and to Have (Être et avoir) (2002),Documentary
6775,Life and Debt (2001),Documentary
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
6782,Leningrad Cowboys Go America (1989),Comedy|Musical
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
6788,Angie (1994),Comedy|Drama|Romance
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
6837,Love Affair (1939),Comedy|Drama|Romance
6850,Leap of Faith (1992),Comedy|Drama
6852,In Cold Blood (1967),Crime|Drama
6856,Yankee Doodle Dandy (1942),Drama|Musical
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
6881,Pieces of April (2003),Comedy|Drama
6898,Sweet Sixteen (2002),Drama
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6911,"Jolson Story, The (1946)",Musical
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6945,My Architect: A Son's Journey (2003),Documentary
6948,Tupac: Resurrection (2003),Documentary
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6961,Damage (Fatale) (1992),Drama
6962,OT: Our Town (2002),Documentary
6963,Devil's Playground (2002),Documentary
6965,Journeys with George (2002),Documentary
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6970,Desk Set (1957),Comedy|Romance
6973,Final Analysis (1992),Drama|Romance|Thriller
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama|War
6984,"Tale of Two Cities, A (1935)",Drama
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6999,Housesitter (1992),Comedy|Romance
7010,"Lover, The (Amant, L') (1992)",Drama|Romance
7012,Mr. Destiny (1990),Comedy|Fantasy
7019,Project X (1987),Comedy|Drama
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
7049,Flying Down to Rio (1933),Comedy|Musical|Romance
7052,Mary of Scotland (1936),Drama
7053,Roberta (1935),Comedy|Musical|Romance
7054,Little Women (1949),Drama
7055,Swing Time (1936),Comedy|Musical|Romance
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance
7058,Life with Father (1947),Comedy
7059,National Velvet (1944),Children|Drama
7061,Dark Victory (1939),Drama|Romance
7062,Birdman of Alcatraz (1962),Drama
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
7070,Red River (1948),Action|Adventure|Western
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
7074,"Navigator, The (1924)",Comedy
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical
7082,That Touch of Mink (1962),Comedy|Romance
7083,Sweet Dreams (1985),Drama
7084,"Play It Again, Sam (1972)",Comedy|Romance
7085,Send Me No Flowers (1964),Comedy|Romance
7086,Pygmalion (1938),Comedy|Drama
7087,"Passage to India, A (1984)",Adventure|Drama
7089,Amarcord (1973),Comedy|Drama
7092,Anna Karenina (1935),Drama|Romance
7093,"Front Page, The (1974)",Comedy
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
7121,Adam's Rib (1949),Comedy|Romance
7131,"Summer Place, A (1959)",Drama
7141,My Flesh and Blood (2003),Documentary
7151,Girl with a Pearl Earring (2003),Drama|Romance
7158,House of Sand and Fog (2003),Drama
7167,Japanese Story (2003),Drama
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary
7177,Osama (2003),Drama
7181,Ship of Fools (1965),Drama
7190,Jane Eyre (1970),Drama
7211,People Will Talk (1951),Comedy|Romance
7212,I Was a Male War Bride (1949),Comedy|Romance
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
7219,They Drive by Night (1940),Drama
7223,D.O.A. (1950),Drama|Film-Noir|Mystery
7234,"Strada, La (1954)",Drama
7292,Best Defense (1984),Comedy|War
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller
7326,"Reckoning, The (2004)",Crime|Drama
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime
7357,Peyton Place (1957),Drama|Romance
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
7386,"Ten Commandments, The (1956)",Adventure|Drama
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
7414,Going in Style (1979),Comedy|Drama
7419,After Hours (1985),Comedy|Thriller
7440,Paper Clips (2004),Documentary
7460,Coffee and Cigarettes (2003),Comedy|Drama
