movieId,title,genres
1180,Hear My Song (1991),Comedy
1183,"English Patient, The (1996)",Drama|Romance|War
1184,Mediterraneo (1991),Comedy|Drama
1185,My Left Foot (1989),Drama
1186,"Sex, Lies, and Videotape (1989)",Drama
1187,Passion Fish (1992),Drama
1188,Strictly Ballroom (1992),Comedy|Romance
1189,"Thin Blue Line, The (1988)",Documentary
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance
1191,Madonna: Truth or Dare (1991),Documentary|Musical
1192,Paris Is Burning (1990),Documentary
1193,One Flew Over the Cuckoo's Nest (1975),Drama
1194,Cheech and Chong's Up in Smoke (1978),Comedy
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1199,Brazil (1985),Fantasy|Sci-Fi
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1203,12 Angry Men (1957),Drama
1204,Lawrence of Arabia (1962),Adventure|Drama|War
1207,To Kill a Mockingbird (1962),Drama
1208,Apocalypse Now (1979),Action|Drama|War
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1213,Goodfellas (1990),Crime|Drama
1214,Alien (1979),Horror|Sci-Fi
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1217,Ran (1985),Drama|War
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
1219,Psycho (1960),Crime|Horror
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical
1221,"Godfather: Part II, The (1974)",Crime|Drama
1222,Full Metal Jacket (1987),Drama|War
1224,Henry V (1989),Action|Drama|Romance|War
1225,Amadeus (1984),Drama
1226,"Quiet Man, The (1952)",Drama|Romance
1228,Raging Bull (1980),Drama
1230,Annie Hall (1977),Comedy|Romance
1231,"Right Stuff, The (1983)",Drama
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1234,"Sting, The (1973)",Comedy|Crime
1235,Harold and Maude (1971),Comedy|Drama|Romance
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1238,Local Hero (1983),Comedy
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1242,Glory (1989),Drama|War
1244,Manhattan (1979),Comedy|Drama|Romance
1247,"Graduate, The (1967)",Comedy|Drama|Romance
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1256,Duck Soup (1933),Comedy|Musical|War
1257,Better Off Dead... (1985),Comedy|Romance
1259,Stand by Me (1986),Adventure|Drama
1260,M (1931),Crime|Film-Noir|Thriller
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War
1263,"Deer Hunter, The (1978)",Drama|War
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1265,Groundhog Day (1993),Comedy|Fantasy|Romance
1266,Unforgiven (1992),Drama|Western
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1272,Patton (1970),Drama|War
1275,Highlander (1986),Action|Adventure|Fantasy
1276,Cool Hand Luke (1967),Drama
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance
1278,Young Frankenstein (1974),Comedy|Fantasy
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
1282,Fantasia (1940),Animation|Children|Fantasy|Musical
1283,High Noon (1952),Drama|Western
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1285,Heathers (1989),Comedy
1286,Somewhere in Time (1980),Drama|Romance
1287,Ben-Hur (1959),Action|Adventure|Drama
1288,This Is Spinal Tap (1984),Comedy
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
1290,Some Kind of Wonderful (1987),Drama|Romance
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
1292,Being There (1979),Comedy|Drama
1293,Gandhi (1982),Drama
1295,"Unbearable Lightness of Being, The (1988)",Drama
1296,"Room with a View, A (1986)",Drama|Romance
1297,Real Genius (1985),Comedy
1298,Pink Floyd: The Wall (1982),Drama|Musical
1299,"Killing Fields, The (1984)",Drama|War
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
1301,Forbidden Planet (1956),Drama|Sci-Fi
1302,Field of Dreams (1989),Children|Drama|Fantasy
1303,"Man Who Would Be King, The (1975)",Adventure|Drama
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western
1305,"Paris, Texas (1984)",Drama|Romance
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi
1307,When Harry Met Sally... (1989),Comedy|Romance
1310,Hype! (1996),Documentary
1312,Female Perversions (1996),Drama
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
1322,Amityville 1992: It's About Time (1992),Horror
1324,Amityville: Dollhouse (1996),Horror
1325,Amityville: A New Generation (1993),Horror
1326,Amityville II: The Possession (1982),Horror
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
1328,"Amityville Curse, The (1990)",Horror
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror
1330,April Fool's Day (1986),Horror
1331,Audrey Rose (1977),Horror
1332,"Believers, The (1987)",Horror|Thriller
1333,"Birds, The (1963)",Horror|Thriller
1334,"Blob, The (1958)",Horror|Sci-Fi
1335,Blood Beach (1981),Horror|Mystery
1336,Body Parts (1991),Horror|Thriller
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1342,Candyman (1992),Horror|Thriller
1343,Cape Fear (1991),Thriller
1344,Cape Fear (1962),Crime|Drama|Thriller
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
1346,Cat People (1982),Drama|Fantasy|Horror
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror
1350,"Omen, The (1976)",Horror|Mystery|Thriller
1358,Sling Blade (1996),Drama
1370,Die Hard 2 (1990),Action|Adventure|Thriller
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1377,Batman Returns (1992),Action|Crime
1378,Young Guns (1988),Action|Comedy|Western
1379,Young Guns II (1990),Action|Western
1380,Grease (1978),Comedy|Musical|Romance
1385,Under Siege (1992),Action|Drama|Thriller
1387,Jaws (1975),Action|Horror
1388,Jaws 2 (1978),Horror|Thriller
1389,Jaws 3-D (1983),Action|Horror
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
1392,Citizen Ruth (1996),Comedy|Drama
1394,Raising Arizona (1987),Comedy
1395,Tin Men (1987),Comedy|Drama
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1397,Bastard Out of Carolina (1996),Drama
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
1407,Scream (1996),Comedy|Horror|Mystery|Thriller
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1414,Mother (1996),Comedy
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1425,Fierce Creatures (1997),Comedy
1427,Turbulence (1997),Action|Thriller
1428,Angel Baby (1995),Drama
1439,Meet Wally Sparks (1997),Comedy
1440,Amos & Andrew (1993),Comedy
1441,Benny & Joon (1993),Comedy|Romance
1442,Prefontaine (1997),Drama
1445,McHale's Navy (1997),Comedy|War
1446,Kolya (Kolja) (1996),Comedy|Drama
1449,Waiting for Guffman (1996),Comedy
1454,SubUrbia (1997),Comedy|Drama
1456,"Pest, The (1997)",Comedy
1457,Fools Rush In (1997),Comedy|Drama|Romance
1459,Absolute Power (1997),Mystery|Thriller
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1466,Donnie Brasco (1997),Crime|Drama
1468,Booty Call (1997),Comedy|Romance
1473,Best Men (1997),Action|Comedy|Crime|Drama
1475,Kama Sutra: A Tale of Love (1996),Romance
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
1480,Smilla's Sense of Snow (1997),Drama|Thriller
1488,"Devil's Own, The (1997)",Action|Drama|Thriller
1490,B*A*P*S (1997),Comedy
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance
1502,Kissed (1996),Drama|Romance
1513,Romy and Michele's High School Reunion (1997),Comedy
1514,Temptress Moon (Feng Yue) (1996),Romance
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
1518,Breakdown (1997),Action|Thriller
1519,Broken English (1996),Drama
1533,"Promise, The (La promesse) (1996)",Drama
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1541,Addicted to Love (1997),Comedy|Romance
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
1549,Rough Magic (1995),Drama|Romance
1550,Trial and Error (1997),Comedy|Romance
1551,Buddy (1997),Adventure|Children|Drama
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
1572,"Contempt (Mépris, Le) (1963)",Drama
1573,Face/Off (1997),Action|Crime|Drama|Thriller
1574,Fall (1997),Romance
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1581,Out to Sea (1997),Comedy
1582,Wild America (1997),Adventure|Children
1584,Contact (1997),Drama|Sci-Fi
1585,Love Serenade (1996),Comedy
1586,G.I. Jane (1997),Action|Drama
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy
1589,Cop Land (1997),Action|Crime|Drama|Thriller
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1592,Air Bud (1997),Children|Comedy
1594,In the Company of Men (1997),Comedy|Drama
1596,Career Girls (1997),Drama
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
1602,Leave It to Beaver (1997),Comedy
1603,Mimic (1997),Horror|Sci-Fi|Thriller
1608,Air Force One (1997),Action|Thriller
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
1613,Star Maps (1997),Drama
1614,In & Out (1997),Comedy
1615,"Edge, The (1997)",Adventure|Drama
1616,"Peacemaker, The (1997)",Action|Thriller|War
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
1625,"Game, The (1997)",Drama|Mystery|Thriller
1627,U Turn (1997),Crime|Drama|Mystery
1629,"MatchMaker, The (1997)",Comedy|Romance
1631,"Assignment, The (1997)",Action|Thriller
1633,Ulee's Gold (1997),Drama
1635,"Ice Storm, The (1997)",Drama
1639,Chasing Amy (1997),Comedy|Drama|Romance
1641,"Full Monty, The (1997)",Comedy|Drama
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller
1648,"House of Yes, The (1997)",Comedy|Drama
1653,Gattaca (1997),Drama|Sci-Fi|Thriller
1660,Eve's Bayou (1997),Drama
1662,Gang Related (1997),Crime
1663,Stripes (1981),Comedy|War
1665,Bean (1997),Comedy
1670,Welcome to Sarajevo (1997),Drama|War
1671,Deceiver (1997),Crime|Drama|Thriller
1673,Boogie Nights (1997),Drama
1674,Witness (1985),Drama|Romance|Thriller
1676,Starship Troopers (1997),Action|Sci-Fi
1677,Critical Care (1997),Comedy|Drama
1678,"Joy Luck Club, The (1993)",Drama|Romance
1679,Chairman of the Board (1998),Comedy
1680,Sliding Doors (1998),Drama|Romance
1683,"Wings of the Dove, The (1997)",Drama|Romance
1684,Mrs. Dalloway (1997),Drama|Romance
1687,"Jackal, The (1997)",Action|Thriller
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1693,Amistad (1997),Drama|Mystery
1694,"Apostle, The (1997)",Drama
1696,Bent (1997),Drama|War
1699,"Butcher Boy, The (1997)",Comedy|Drama
1701,Deconstructing Harry (1997),Comedy|Drama
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1713,Mouse Hunt (1997),Children|Comedy
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1719,"Sweet Hereafter, The (1997)",Drama
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1729,Jackie Brown (1997),Crime|Drama|Thriller
1733,Afterglow (1997),Drama|Romance
1735,Great Expectations (1998),Drama|Romance
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy
1747,Wag the Dog (1997),Comedy
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama
1762,Deep Rising (1998),Action|Horror|Sci-Fi
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller
1770,B. Monkey (1998),Crime|Romance|Thriller
1771,Night Flier (1997),Horror
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1777,"Wedding Singer, The (1998)",Comedy|Romance
1779,Sphere (1998),Sci-Fi|Thriller
1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
1784,As Good as It Gets (1997),Comedy|Drama|Romance
1792,U.S. Marshals (1998),Action|Crime|Thriller
1797,Everest (1998),Documentary|IMAX
1804,"Newton Boys, The (1998)",Crime|Drama
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1806,Paulie (1998),Adventure|Children|Comedy
1807,"Cool, Dry Place, A (1998)",Drama
1812,Wide Awake (1998),Children|Comedy|Drama
1826,Barney's Great Adventure (1998),Adventure|Children
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1836,"Last Days of Disco, The (1998)",Comedy|Drama
1845,Zero Effect (1998),Comedy|Mystery|Thriller
1855,Krippendorf's Tribe (1998),Comedy
1860,Character (Karakter) (1997),Drama
1863,Major League: Back to the Minors (1998),Comedy
1867,Tarzan and the Lost City (1998),Action|Adventure
1875,Clockwatchers (1997),Comedy
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
1883,Bulworth (1998),Comedy|Drama|Romance
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
1891,"Ugly, The (1997)",Horror|Thriller
1892,"Perfect Murder, A (1998)",Thriller
1897,High Art (1998),Drama|Romance
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
1904,Henry Fool (1997),Comedy|Drama
1906,Mr. Jealousy (1997),Comedy|Romance
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1914,Smoke Signals (1998),Comedy|Drama
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1919,Madeline (1998),Children|Comedy
1920,Small Soldiers (1998),Animation|Children|Fantasy|War
1923,There's Something About Mary (1998),Comedy|Romance
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1927,All Quiet on the Western Front (1930),Action|Drama|War
1929,Grand Hotel (1932),Drama|Romance
1931,Mutiny on the Bounty (1935),Adventure|Drama
1934,You Can't Take It with You (1938),Comedy|Romance
1939,"Best Years of Our Lives, The (1946)",Drama|War
1942,All the King's Men (1949),Drama
1944,From Here to Eternity (1953),Drama|Romance|War
1945,On the Waterfront (1954),Crime|Drama
1946,Marty (1955),Drama|Romance
1947,West Side Story (1961),Drama|Musical|Romance
1948,Tom Jones (1963),Adventure|Comedy|Romance
1949,"Man for All Seasons, A (1966)",Drama
1950,In the Heat of the Night (1967),Drama|Mystery
1952,Midnight Cowboy (1969),Drama
1953,"French Connection, The (1971)",Action|Crime|Thriller
1954,Rocky (1976),Drama
1955,Kramer vs. Kramer (1979),Drama
1956,Ordinary People (1980),Drama
1957,Chariots of Fire (1981),Drama
1958,Terms of Endearment (1983),Comedy|Drama
1959,Out of Africa (1985),Drama|Romance
1960,"Last Emperor, The (1987)",Drama
1961,Rain Man (1988),Drama
1962,Driving Miss Daisy (1989),Drama
1963,Take the Money and Run (1969),Comedy|Crime
1964,Klute (1971),Drama|Mystery
1965,Repo Man (1984),Comedy|Sci-Fi
1966,Metropolitan (1990),Comedy
1967,Labyrinth (1986),Adventure|Fantasy|Musical
1968,"Breakfast Club, The (1985)",Comedy|Drama
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror
1974,Friday the 13th (1980),Horror|Mystery|Thriller
1975,Friday the 13th Part 2 (1981),Horror
1976,Friday the 13th Part 3: 3D (1982),Horror
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror
1978,Friday the 13th Part V: A New Beginning (1985),Horror
1979,Friday the 13th Part VI: Jason Lives (1986),Horror
1980,Friday the 13th Part VII: The New Blood (1988),Horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1982,Halloween (1978),Horror
1983,Halloween II (1981),Horror
1984,Halloween III: Season of the Witch (1982),Horror
1985,Halloween 4: The Return of Michael Myers (1988),Horror
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror
1987,Prom Night (1980),Horror
1990,Prom Night IV: Deliver Us From Evil (1992),Horror
1991,Child's Play (1988),Horror|Thriller
1994,Poltergeist (1982),Horror|Thriller
1995,Poltergeist II: The Other Side (1986),Horror|Thriller
