movieId,title,genres
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
27685,Bring It On Again (2004),Comedy
27826,Touch of Pink (2004),Comedy|Drama|Romance
31000,Sweet Liberty (1986),Comedy
31851,Sons of the Desert (1933),Comedy
31925,Royal Flash (1975),Adventure|Comedy|Romance
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32060,"Cat and the Canary, The (1927)",Horror|Mystery
32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance
34018,At the Circus (1939),Comedy|Musical
34312,"Calcium Kid, The (2004)",Comedy
34332,Sky High (2005),Action|Adventure|Children|Comedy
35347,Animal Farm (1954),Animation|Drama
35807,"Teahouse of the August Moon, The (1956)",Comedy
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
37211,Go West (1940),Comedy|Musical|Western
37444,Frankenstein 90 (1984),Comedy|Horror|Romance
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
40962,"Yours, Mine and Ours (2005)",Comedy|Romance
41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
43558,Big Momma's House 2 (2006),Action|Comedy|Crime
43560,Nanny McPhee (2005),Children|Comedy|Fantasy
44773,"Dead Hate the Living!, The (2000)",Comedy|Horror
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi
44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy
45668,"Lake House, The (2006)",Drama|Fantasy|Romance
45728,Clerks II (2006),Comedy
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
46105,I Am a Sex Addict (2005),Comedy|Documentary|Romance
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy
47629,The Queen (2006),Drama
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance
47736,"Chump at Oxford, A (1940)",Comedy
48262,"Bridge, The (2006)",Documentary
48649,Chapayev (1934),Drama|War
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
49688,"Dam Busters, The (1955)",Action|Drama|War
49735,Another Gay Movie (2006),Comedy
49772,"Painted Veil, The (2006)",Drama|Romance
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
50064,"Good German, The (2006)",Drama|Mystery|Thriller
50160,Miss Potter (2006),Drama
50613,Dead Meat (2004),Horror
50792,Catch and Release (2006),Comedy|Drama|Romance
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy
51024,The Odyssey (1997),Adventure|Drama|Fantasy
51167,My Father and My Son (Babam ve oglum) (2005),Drama
52668,In the Land of Women (2007),Comedy|Drama|Romance
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
53280,"Breed, The (2006)",Horror|Thriller
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi
53578,"Valet, The (La doublure) (2006)",Comedy
53808,Bring It On: All or Nothing (2006),Comedy
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War
55294,Weirdsville (2007),Comedy|Crime|Drama
56389,My Blueberry Nights (2007),Drama|Romance
58154,"Other Boleyn Girl, The (2008)",Drama|Romance
58291,College Road Trip (2008),Comedy
58347,Penelope (2006),Comedy|Fantasy|Romance
58351,City of Men (Cidade dos Homens) (2007),Drama
60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery
60737,Watching the Detectives (2007),Comedy|Romance
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance
61352,Traitor (2008),Crime|Drama|Thriller
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller
62008,Dead Fury (2008),Action|Animation|Comedy|Horror
62376,City of Ember (2008),Adventure|Children|Sci-Fi
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi
63393,Camp Rock (2008),Comedy|Musical|Romance
63853,Australia (2008),Adventure|Drama|War|Western
64116,Igor (2008),Animation|Comedy
65135,Blackadder's Christmas Carol (1988),Comedy
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy
65685,Inkheart (2008),Adventure|Fantasy
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller
67888,Man on the Flying Trapeze (1935),Comedy
68269,"Young Victoria, The (2009)",Drama|Romance
69118,In the Electric Mist (2009),Drama|Mystery
69211,Boy Eats Girl (2005),Comedy|Horror
69304,Imagine That (2009),Comedy|Drama|Fantasy
69469,Garfield's Pet Force (2009),Animation
69720,Hood of Horror (2006),Comedy|Drama|Horror
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy
70545,"Deal, The (2008)",Comedy
70697,G-Force (2009),Action|Adventure|Children|Fantasy
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy
71248,Extract (2009),Comedy
71466,City Island (2009),Comedy|Drama
71823,"New York, I Love You (2009)",Drama|Romance
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
72624,Garage (2007),Drama
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy
72694,Shrink (2009),Drama
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
72982,Alice (2009),Action|Adventure|Fantasy
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror
73386,Staten Island (2009),Crime|Drama
73822,Meantime (1984),Comedy|Drama
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War
74683,Mike Bassett: England Manager (2001),Comedy
74698,Tooth Fairy (2010),Comedy|Fantasy
75446,Little Ashes (2008),Drama
75803,Our Family Wedding (2010),Comedy
75816,Women in Trouble (2009),Comedy
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance
77421,Cyrus (2010),Comedy|Drama|Romance
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy
78034,Cemetery Junction (2010),Comedy|Drama|Romance
78116,Please Give (2010),Comedy|Drama
78142,Baarìa (2009),Comedy|Drama|War
78316,Letters to Juliet (2010),Drama|Romance
78620,"Scalphunters, The (1968)",Comedy|Western
79259,Cherrybomb (2009),Drama|Thriller
79590,"Rebound, The (2009)",Comedy|Romance
79684,Paper Man (2009),Comedy|Drama
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
79897,Get Low (2009),Comedy|Drama|Mystery
79946,"Joneses, The (2009)",Comedy|Drama
80727,Middle Men (2009),Comedy|Crime|Drama
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
81087,Luck by Chance (2009),Drama
81949,"Romantics, The (2010)",Comedy|Drama|Romance
82093,London Boulevard (2010),Crime|Romance
82095,Skyline (2010),Sci-Fi|Thriller
82527,Barney's Version (2010),Drama
83177,Yogi Bear (2010),Children|Comedy
83270,Made in Dagenham (2010),Comedy|Drama
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western
83910,"Dilemma, The (2011)",Comedy|Drama
83969,Down Argentine Way (1940),Comedy|Drama|Romance
84246,It Happened on Fifth Avenue (1947),Comedy|Romance
84512,Girls About Town (1931),Comedy
84615,Cedar Rapids (2011),Comedy
84696,Burke and Hare (2010),Comedy|Thriller
84950,Take Me Home Tonight (2011),Comedy|Drama
85025,"Eagle, The (2011)",Adventure|Drama
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
85881,Win Win (2011),Comedy|Drama
86028,Henry's Crime (2010),Comedy|Crime
86059,Hop (2011),Animation|Children|Comedy
86593,African Cats (2011),Adventure|Documentary
87298,Everything Must Go (2010),Comedy|Drama
87785,Takers (2010),Action|Crime|Thriller
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
88069,Delhi Belly (2011),Comedy|Crime
88267,Winnie the Pooh (2011),Animation|Children|Comedy
88672,Our Idiot Brother (2011),Comedy
88746,Terri (2011),Comedy
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
89343,Red State (2011),Action|Crime|Horror|Thriller
89388,I Don't Know How She Does It (2011),Comedy
89427,Shark Night 3D (2011),Horror|Thriller
89898,Generation P (2011),Comedy|Drama|Sci-Fi
90374,Martha Marcy May Marlene (2011),Drama|Thriller
90717,Tower Heist (2011),Action|Comedy|Crime
90719,J. Edgar (2011),Drama
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
91273,Bunraku (2010),Action|Drama|Fantasy
91325,Extremely Loud and Incredibly Close (2011),Drama
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
91488,"Snowman, The (1982)",Animation|Children|Musical
91653,We Bought a Zoo (2011),Comedy|Drama
91666,Last Holiday (1950),Comedy|Drama|Romance
91688,Salvation Boulevard (2011),Comedy|Thriller
91873,Joyful Noise (2012),Comedy|Musical
91935,Albatross (2011),Drama
92048,"Whistleblower, The (2010)",Drama|Thriller
92198,Seeking Justice (2011),Action|Drama|Thriller
92643,Monsieur Lazhar (2011),Children|Comedy|Drama
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance
93006,"Very Potter Musical, A (2009)",Comedy|Musical
93022,Miss Nobody (2010),Comedy|Crime
93242,Gone (2012),Drama|Thriller
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
93980,"Three Stooges, The (2012)",Comedy
93982,"Raven, The (2012)",Mystery|Thriller
94011,"Big Bang, The (2011)",Action|Thriller
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
94323,Think Like a Man (2012),Comedy
94494,96 Minutes (2011) ,Drama|Thriller
94503,"Decoy Bride, The (2011)",Comedy|Romance
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama
94919,Inhale (2010),Drama|Thriller
95201,To Rome with Love (2012),Comedy
95508,Cleanskin (2012),Crime|Drama|Thriller
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
95583,Savages (2012),Crime|Drama|Thriller
95633,Spirit Camp (2009),Horror
95744,2 Days in New York (2012),Comedy
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance
96114,Brake (2012),Crime|Thriller
96281,ParaNorman (2012),Adventure|Animation|Comedy
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery
96530,Conception (2011),Comedy|Romance
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
96726,Lola Versus (2012),Comedy|Romance
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance
97194,"Thing: Terror Takes Shape, The (1998)",Documentary
97328,Liberal Arts (2012),Comedy|Drama
97470,Catch .44 (2011),Action|Drama|Thriller
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller
97858,Mental (2012),Comedy|Drama
97870,"Sessions, The (Surrogate, The) (2012)",Drama
97936,Anna Karenina (2012),Drama
98160,Nature Calls (2012),Comedy
98175,Vamps (2012),Comedy|Horror|Romance
98230,10 Years (2011),Comedy|Drama|Romance
98279,"Fantastic Fear of Everything, A (2012)",Comedy
98296,Deadfall (2012),Crime|Drama|Thriller
98836,Hyde Park on Hudson (2012),Comedy|Drama
98908,How to Make Love to a Woman (2010),Comedy|Romance
99005,Fire with Fire (2012),Action|Crime|Drama
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror
99130,Ice Cream Man (1995),Comedy|Horror
99415,Parental Guidance (2012),Comedy
99574,Promised Land (2012),Drama
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi
99992,Shadow Dancer (2012),Crime|Drama|Thriller
100226,Why Stop Now (2012),Comedy|Drama
100304,"Liability, The (2012)",Action|Thriller
100326,Stand Up Guys (2012),Comedy|Crime
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance
101283,"Incredible Burt Wonderstone, The (2013)",Comedy
101360,"Call, The (2013)",Drama|Thriller
101415,"First Time, The (2012)",Comedy|Drama|Romance
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller
101884,Dark Tide (2012),Adventure|Drama|Thriller
101895,42 (2013),Drama
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi
102165,"English Teacher, The (2013)",Comedy|Drama
102278,Pawn (2013),Crime|Thriller
102378,Syrup (2013),Comedy|Drama
102747,"Rink, The (1916)",Comedy
102819,Behind the Candelabra (2013),Drama
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller
103221,Not Suitable for Children (2012),Comedy|Romance
103502,"Knot, The (2012)",Comedy|Romance
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary
103655,R.I.P.D. (2013),Action|Comedy|Fantasy
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
103819,Coffee Town (2013),Comedy
103865,Revenge for Jolly! (2012),Comedy|Drama
104078,Alan Partridge: Alpha Papa (2013),Comedy
104245,Planes (2013),Adventure|Animation|Comedy
104760,Getaway (2013),Action|Crime
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
105121,Inescapable (2012),Action|Drama|War
105197,Nebraska (2013),Adventure|Drama
105211,Enough Said (2013),Comedy|Drama|Romance
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical
105746,UnHung Hero (2013),Documentary
105755,"Counselor, The (2013)",Crime|Drama|Thriller
106062,Jackass Presents: Bad Grandpa (2013),Comedy
106330,Last Vegas (2013),Comedy|Drama|Romance
106438,Philomena (2013),Comedy|Drama
106540,Delivery Man (2013),Comedy
106542,Charlie Countryman (2013),Action|Comedy|Romance
106594,Red Flag (2012),Comedy|Drama|Romance
106839,Mandela: Long Walk to Freedom (2013),Drama
106883,All is Bright (2013),Comedy|Drama
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
107780,Cats (1998),Musical
107945,Bad Karma (2012),Thriller
107951,Hunting Elephants (2013),Comedy|Crime
107962,Freezer (2014),Action|Thriller
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
108601,Drift (2013),Drama
108715,Better Living Through Chemistry (2014),Comedy|Drama
108949,"Art of the Steal, The (2013)",Crime
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
109183,Date and Switch (2014),Comedy
109191,Winter's Tale (2014),Drama|Fantasy|Mystery
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime
109295,Cold Comes the Night (2013),Crime|Drama|Thriller
109317,Someone Marry Barry (2014),Comedy
109416,Bring It On: Fight to the Finish (2009),Comedy
109576,Welcome to the Jungle (2013),Comedy
109596,Wrinkles (Arrugas) (2011),Animation|Drama
109864,Veronica Mars (2014),Comedy|Crime|Drama
109895,Bad Words (2013),Comedy
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
110611,Cold in July (2014),Drama|Thriller
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy
110826,Brick Mansions (2014),Action|Crime|Drama
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy
111680,At Middleton (2013),Comedy|Romance
111795,Million Dollar Arm (2014),Comedy|Drama
112303,Think Like a Man Too (2014),Comedy|Romance
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
112749,And So It Goes (2014),Comedy|Drama|Romance
113186,Felony (2013),Thriller
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi
113416,Revenge of the Green Dragons (2014),Action|Crime|Drama
113532,"Inbetweeners 2, The (2014)",Comedy
114028,Pride (2014),Comedy|Drama
114060,The Drop (2014),Crime|Drama|Thriller
114818,Stretch (2014),Action|Comedy|Crime
114925,"Captive, The (2014)",Crime|Drama|Thriller
115111,Ward 13 (2003),Action|Animation|Comedy|Horror
115151,Plastic (2014),Action|Crime
115170,"Judge, The (2014)",Drama
115216,"Salvation, The (2014)",Drama|Western
115231,St. Vincent (2014),Comedy
116207,Zulu (2013),Crime|Drama|Thriller
116413,Life Partners (2014),Comedy|Romance
116419,Drive Hard (2014),Action|Comedy|Crime
116718,Volga - Volga (1938),Comedy|Musical
116738,DeadHeads (2011),Adventure|Comedy|Horror
116817,Rudderless (2014),Comedy|Drama
116849,Sex Ed (2014),Comedy|Romance
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama
116985,The Longest Week (2014),Comedy|Drama
117107,Miss Meadows (2014),Drama
117109,Too Many Cooks (2014),Comedy
117511,Hello Ladies: The Movie (2014),Comedy
118248,Dying of the Light (2014),Drama|Thriller
118270,Hellbenders (2012),Comedy|Horror|Thriller
118326,By the Gun (2014),Crime|Drama|Thriller
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller
118512,Bring It On: In It To Win It (2007),Comedy
118530,Fans (1999),Comedy
118572,The Mule (2014),Comedy|Crime|Drama
118814,Playing It Cool (2014),Comedy|Romance
118834,National Lampoon's Bag Boy (2007),Comedy
118862,Closer to the Moon (2013),Comedy|Drama
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery
118924,Top Five (2014),Comedy
119068,"Men, Women & Children (2014)",Comedy|Drama
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
119714,Corner Gas: The Movie (2014),Comedy
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller
120783,Son of a Gun (2014),Action|Crime|Drama
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children
121338,Carry on Cabby (1963),Adventure|Comedy|Romance
121342,Carry on Cruising (1962),Comedy|Romance
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy
122092,Guy X (2005),Comedy|War
122490,Wicked Blood (2014),Action|Drama|Thriller
122932,Elsa & Fred (2014),Children|Comedy|Romance
123947,Cake (2014),Drama
124273,Kevin Smith: Too Fat For 40 (2010),Comedy
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy
124859,The Gambler (2014),Crime|Drama|Thriller
